baseInfoKeyList,baseInfoValueList,detail,image_url,name
"中文名：,主要演员：,导演：,编剧：,类别：,全部集数：,首播时间：,出品公司：","战旗,王雷，王媛可，蒋毅，张曦文,毛卫宁,王成刚,战争 爱情,43集,
            ,
          ,上海剧酷文化传播有限公司","
“九一八”事变，国民党撤出华北，国民党高级军官金戈冒死回到东安城内，想要接走自己的母亲和新婚妻子柳文婷。但日军已然进城，柳文婷被逼自尽，金戈被抓。我党地下工作者救",http://tupian.baike.com/a3_06_91_01300542735711143694915334632_jpg.html,战旗[2012年王雷主演电视剧]
"中文名：,品牌：,类别：,产地：,变速箱：,油耗：","北京BW007,北汽制造,SUV,国产,手动,13.11升/百公里",,,北京BW007
"中文名：,品牌：,类别：,产地：,变速箱：,车身结构：","EV系列,北汽新能源,小型车,国产,自动,两厢车",,,EV系列
"中文名：,参考价格：","北汽EU系列,25.69万",,http://tupian.baike.com/a3_31_75_01300001024098153515754468422_jpg.html,EU系列
"中文名称：,外文名：,别称：","电子伏特,Electron-Volt,eV","电子伏特(electronvolt)是能量的单位.eV是电子伏特的英文缩写，，代表一个电子（所带电量）在经过1个伏特（volt）的电场加速后所获得的动能。,
电子伏特为量度微观粒子能量的一种非国际单位制的能量单位.它表示一个电量与电子电量大小相同的粒子（例如质子，但是由于习惯大家都称之为电子伏特）通过电势差为1伏特的电场加速后，增加的能量，叫做一个电子伏[特]，记为eV.,
1eV=1eX1V≈1.602x10^(-19)C·V=1.602x10^(-19)J.,
1eV=1.60217653(14)×10^(-19)J(joule焦耳）(Source:CODATA2002recommendedvalues)焦耳为SI制下的能量单位.,
1MeV=1.0E+6eV=1.60217733E^(-13)J.,
爱因斯坦提到能量等同于质量，即有名的能量转换公式E=mc^2(1kg=90petajoules).这在粒子物理中的使用，质量和能量常可互换，使用eV/c2或甚至直接使用eV做为质量的一个单位.（后者使用时，把光速C设为不具单位的1）　例如，一个电子及一个正子（电子的反粒子），都具有质量大小为511keV，能对撞毁灭以产生1.022MeV的能量。质子，一个标准的重子，具有质量0.938GeV.,
1eV/c2=1.783E-36kg.,
1keV/c2=1.783E-33kg.,
1MeV/c2=1.783E-30kg.,
1GeV/c2=1.783E-27kg.,
若做个比较，核爆中带电粒子的能量范围约在0.3至3MeV.大气中分子的能量约为0.03eV.将粒子的能量从电子伏特转换到开氏温度时，要乘以11,605.,曝光值（Exposure Value）:是由快门速度值和光圈值组合表示摄影镜头通光能力的一个数值。,在曝光的时候，通常用快门速度(T)和光圈值(f)的组合来表示，为简单起见，曾经用Light Value (LV)来表示，统一用EV来表示。EV是英语Exposure Values的缩写,是反映曝光多少的一个量，其最初定义为：当感光度为ISO 100、光圈系数为F1、曝光时间为1秒时，曝光量定义为0,曝光量减少一档(快门时间减少一半或者光圈缩小一档),EV值增加1。,EV值的计算：,假定所设定的光圈值为f，快门速度为T，则有如下关系:,EV = 3.322 log10(f×f/T),曝光值每增加1将改变一挡曝光，也就是将曝光量减半，比如将曝光时间或光圈面积减半。这一点可能会引起迷惑。之所以是减少而不是增加，是因为曝光值反映的是相机拍摄参数的设置，而非底片的照度（这一点将在下一段中提到）。曝光值的增加对应于更快的快门速度和更大的f值。因此，明亮的环境或是较高的感光度（一般称作ISO）应当对应于较大的曝光值。,数码相机的测光曝光系统和传统相机一样，在处理图像时，有个很基本的准则，就是将所有被摄对象都按照18%的中性灰亮度来还原，所以在相机的感光系统看，无论对象原来亮度如何，最后都应以中等亮度的影调展示。所以在实际拍摄时，仍然需要摄影者根据拍摄现场的复杂情况作出相应判断，只有这样才能够确保获得理想的密度和色彩还原。,Electro-Voice公司于2006年被德国罗伯特博世BOSCH公司收购，一直延续EV品牌，主要产品应用复盖专业音响，功放，话筒，音频处理等。,Electro-Voice以优良的服务和支持为后盾，致力于提供高性能的系统来满足客户的各种需求。我们的目标是通过提供最高水准的服务，让您可以更轻松地了解我们并促成业务合作。,使用我们的技术支持门户网站，您可以轻松的找到常用的在线工具链接，并查看常见问题的解答。此外，您还可以通过查看我们知识库里的技术文章、提示和解决方案，以此来获取常见的支持。,ev就是业绩单位，1ev=1美元（USD)的业绩，ev从哪里来的呢？1ev=7.8港币(HKD),主要有三个方面：,1、注册时公司送的业绩,2、消费/销售/购物时产生业绩,3、使用科士威联名白金卡和去科士威联会商家消费都可以获得等比例的业绩,4、MSA 分析之重复性，为EV。,EV（Enterprise Value） 表示,，是衡量公司价值的一种方式，经常以直接的公司市值的替代形式出现。EV的计算公式是：EV=公司市值+负债+少数股东权益+优先股－现金以及现金等价物（EV = Market Capitalization + Interest Bearing Debt + Preferred Stock - Excess Cash）,人们经常将EV看作是接管的理论价格。在,活动中，收购方必须承担被收购方的负债，这提高了并购的成本，但与此同时，被收购公司的现金以及现金等价物在收购之后将直接落入收购者的口袋，这对收购者来说等同于减少了收购成本。EV和直接的公司市值在很多方面都有差别，因此有很多人把它作为公司价值更精确的代表。比如，当收购方收购其它公司时，它要同时承担对方公司的债务，因此EV提供了一个更为准确的收购估值，因为在EV的估值计算当中加入了债务。,几乎所有的投资者都知道PE。了解EV/EBITDA倍数的人也在增多。但真正能准确理解其背后含义、现实中的变形并能熟练使用的投资者可能还不多。其实这是一个在估值实践中与PE并驾齐驱的估值方法，由于能有效的弥补PE的一些不足，它在国外的运用程度甚至比PE更为普遍。EV/EBITDA倍数和PE同属于可比法，在使用的方法和原则上大同小异，只是选取的指标口径有所不同。,从指标的计算上来看，EV/EBITDA倍数使用企业价值（EV），即投入企业的所有资本的市场价值代替PE中的股价，使用息税折旧前盈利（EBITDA）代替PE中的每股,。企业所有投资人的资本投入既包括股东权益也包括债权人的投入，而EBITDA则反映了上述所有投资人所获得的税前收益水平。相对于PE是股票市值和预测净利润的比值，EV/EBITDA则反映了投资资本的市场价值和未来一年企业收益间的比例关系。因此，总体来讲，PE和EV/EBITDA反映的都是市场价值和收益指标间的比例关系，只不过PE是从股东的角度出发，而EV/EBITDA则是从全体投资人的角度出发。在EV/EBITDA方法下，要最终得到对股票市值的估计，还必须减去债权的价值。在缺乏债权市场的情况下，可以使用债务的账面价值来近似估计。,在具体运用中，EV/EBITDA倍数法和PE法的使用前提一样，都要求企业预测的未来收益水平必须能够体现企业未来的收益流量和风险状况的主要特征。这体现于可比公司选择的各项假设和具体要求上，缺失了这些前提，该方法同样也就失去了合理估值的功能。相比而言，由于指标选取角度的不同，EV/EBITDA倍数弥补了PE倍数的一些不足，使用的范围也更为广泛。,首先，以收益为基础的可比法的一个使用前提是收益必须为正。如果一个企业的预测净利润为负值，则PE就失效了。相比而言，由于EBITDA指标中扣除的费用项目较少，因此其相对于净利润而言成为负数的可能性也更小，因而具有比PE更广泛的使用范围。其次，由于在EBITDA指标中不包含财务费用，因此它不受企业融资政策的影响，不同资本结构的企业在这一指标下更具有可比性。同样，由于EBITDA为扣除折旧摊销费用之前的收益指标，企业间不同的折旧政策也不会对上述指标产生影响，这也避免了折旧政策差异以及折旧反常等现象对估值合理性的影响。最后，EBITDA指标中不包括投资收益、营业外收支等其他收益项目，仅代表了企业主营业务的运营绩效，这也使企业间的比较更加纯粹，真正体现了企业主业运营的经营效果以及由此而应该具有的价值。当然，这也要求单独评估长期投资的价值，并在最终的计算结果中加回到股东价值之中。,总体而言，相比于将所有因素都综合在一起的净利润指标，EBITDA剔除了诸如财务杠杆使用状况、折旧政策变化，长期投资水平等非营运因素的影响、更为纯粹，因而也更为清晰地展现了企业真正的运营绩效。这有利于投资者排除各种干扰，更为准确地把握企业核心业务的经营状况。同时，从指标对企业价值的反映程度上来说，由于剔除了上述因素的影响，企业单一年度的EBITDA指标与企业未来收益和风险的相关性更高，换句话说，影响企业单一年度EBITDA水平的因素和影响企业未来所有年度EBITDA水平的因素更为一致，而影响企业单一年度净利润的因素则相对复杂和多变。也正因为如此，作为一种以可比为基础的估值方法，EV/EBITDA倍数法的合理性相对于PE也就更强。,当然，和其他任何方法一样，EV/EBITDA也有一些固有的缺陷。首先，和PE比较起来，EV/EBITDA方法要稍微复杂一些，至少还要对债权的价值以及长期投资的价值进行单独估计。其次，EBITDA中没有考虑到税收因素，因此，如果两个公司之间的税收政策差异很大，这个指标的估值结果就会失真。最后，和PE一样，EBITDA也是一个单一的年度指标，并没有考虑到企业未来增长率这个对于企业价值判断至关重要的因素，因而也只有在两个企业具有近似增长前景的条件下才适用。,EV/EBITDA倍数法作为当前专业投资人员越来越普遍采用的一种估值方法，其主要优势就在于EBITDA指标对企业收益的更清晰度量，以及该指标和企业价值之间更强的相关性。然而在某些具体行业中，由于行业特性和会计处理规定可能会导致上述关系一定程度的扭曲，这时就需要使用者对EBITDA指标进行一定的调整，恢复其衡量企业主营业务税前绩效的合理性。以航空公司为例，公司运营的飞机有的是自筹资金购买的，这在财务报表上显示为企业的固定资产需要每年计提折旧。如上所述，这类费用并不在EBITDA指标中扣除。但航空公司中还有相当一部分飞机是租来的，每年付给飞机租赁公司一定的费用，而这部分费用在财务报表中显示为经营费用，在EBITDA指标中已经进行了扣除。显然，如果单纯的比较航空公司EBITDA水平就会有失公允。所以，此时应该将航空公司EBITDA指标中已经扣除的租赁费用加回，变形为EBITDAR指标，从而实现公司之间的可比性，相应的估值方法也变形为EV/EBITDAR倍数法。在石油行业中，勘探活动可以界定为高风险投资活动。要衡量石油公司的运营绩效，需要将勘探费用加回以进行比较，此时相应的估值方法演化为EV/EBITDAX。,DSP芯片的事件管理模块（Event manager module,EV）含有通用,、比较/PWM单元、捕获单元和正交编码器脉冲电路及终端逻辑等，主要用于实现运动控制等功能。,EV: ( Electric Vehicle ) 是电动汽车的英文缩写。尽管我国纯电动汽车技术已经非常成熟，但由于种种原因，纯电动汽车要在短期内实现产业化仍有困难。业内专家指出，充电站的普及是纯电动汽车产业化的关键。同时，国家产业政策应为纯电动汽车提供一个良好的应用环境，促进其产业化的进程。,混合动力车型在进行低速行驶时，启动这个模式，车辆可仅靠,提供的电力工作，发动机没有介入。车辆的噪音几乎被消除，同时实现零排放。这也是完全油电混合动力系统与轻混（弱混）之间的显著区别之一。当混合动力车型上的EV按钮被按下时，系统将会限制发动机的启动，也就是说只有电动机来驱动车辆，从而不会对周围的环境产生噪音和尾气污染。,雷克萨斯混合动力车型在进行,时，启动此模式，车辆可仅靠电池提供的电力工作，发动机没有介入。车辆的噪音几乎被消除，同时实现零排放。这也是完全油电混合动力系统与轻混（弱混）之间的显着区别之一。,工作原理,当雷克萨斯混合动力车型上的EV按钮被按下时，系统将会限制发动机的启动，也就是说只有电动机来驱动车辆，从而不会对周围的环境产生噪音和尾气污染。,此功能有利于保护环境，也能体现出雷克萨斯车主关注环境的良好素质。,项目管理术语：Earned Value，以前称之为BCWP(budgeted cost for work performed)。,.ev是萨尔瓦多的国家域名,属于海外域名。,对注册.ev域名的资格没有任何限制，任何一个国家的个人或企业均可注册。",,eV
"中文名称：,外文名：,创建时间：,创建地点：,总部所在地：,所属行业：,员工人数：,所属地区：","巴博斯,BRABUS,1977,德国,汽车改装,350,德国"," 
,凭借着顶级专业的引擎改装技术，和独一无二的动力性能及崇高质量优势而享誉全球。从1977年到2011年35年历史，其产品倍受各界成功人士所推崇。凭借非凡的改装技术，目前巴博斯拥有世界上最快的轿车、最快的四门轿跑、最快的旅行车和最快的SUV。,BRABUS巴博斯 GL级,巴博斯 G级",,巴博斯[德国汽车品牌]
"中文名称：,外文名：,创建时间：,创建地点：,总部所在地：,所属行业：,员工人数：,所属地区：","巴博斯,BRABUS,1977,德国,汽车改装,350,德国"," 
,凭借着顶级专业的引擎改装技术，和独一无二的动力性能及崇高质量优势而享誉全球。从1977年到2011年35年历史，其产品倍受各界成功人士所推崇。凭借非凡的改装技术，目前巴博斯拥有世界上最快的轿车、最快的四门轿跑、最快的旅行车和最快的SUV。,BRABUS巴博斯 GL级,巴博斯 G级",,巴博斯[德国汽车品牌]
"中文名称：,外文名：,组织形式：,创建时间：,创建地点：,总部所在地：,注册资本：,所属行业：,产品服务：,员工人数：","精灵,smart,合伙企业,1994,德国斯图加特市,德国斯图加特市,1.5亿元,家用车,2000","目标管理中，有一项原则叫做「SMART」，分别由「Specific、Measurable、Attainable、Relevant、Time－based」五个词组组成。这是订定工作目标时，必须谨记的五项要点。,s即specific，代表具体的，指绩效考核要切中特定的工作指标，不能笼统；,m即measurable，代表可度量的，指绩效指标是数量化或者行为化的，验证这些绩效指标的数据或者信息是可以获得的；,a即attainable，代表可实现的，指绩效指标在付出努力的情况下可以实现，避免设立过高或过低的目标；,r即relevant，代表相关性，指实现此目标与其他目标的关联情况；,t即time－based，代表有时限，注重完成绩效指标的特定期限。,Smart是确定关键绩效指标的一个重要的原则。,无论是制定团队的工作目标还是员工的绩效目标都必须符合上述原则，五个原则缺一不可。明确来讲：,SMART原则一 S（Specific）——明确性,所谓明确就是要用具体的语言清楚地说明要达成的行为标准。明确的目标几乎是所有成功团队的一致特点。很多团队不成功的重要原因之一就因为目标定的模棱两可，或没有将目标有效的传达给相关成员。,示例：目标——“增强客户意识”。这种对目标的描述就很不明确，因为增强客户意识有许多具体做法，如：减少客户投诉，过去客户投诉率是3%，现在把它减低到1．5%或者1%。提升服务的速度，使用规范礼貌的用语，采用规范的服务流程，也是客户意识的一个方面。,有这么多增强客户意识的做法，我们所说的“增强客户意识”到底指哪一块？不明确就没有办法评判、衡量。所以建议这样修改，比方说，我们将在月底前把前台收银的速度提升至正常的标准，这个正常的标准可能是两分钟，也可能是一分钟，或分时段来确定标准。,实施要求：目标设置要有项目、衡量标准、达成措施、完成期限以及资源要求，使考核人能够很清晰的看到部门或科室月计划要做哪些那些事情，计划完成到什么样的程度。,SMART原则二 M（Measurable）——衡量性,衡量性就是指目标应该是明确的，而不是模糊的。应该有一组明确的数据，作为衡量是否达成目标的依据。,如果制定的目标没有办法衡量，就无法判断这个目标是否实现。比如领导有一天问“这个目标离实现大概有多远？”团队成员的回答是“我们早实现了”。这就是领导和下属对团队目标所产生的一种分歧。原因就在于没有给他一个定量的可以衡量的分析数据。但并不是所有的目标可以衡量，有时也会有例外，比如说大方向性质的目标就难以衡量。,比方说，“为所有的老员工安排进一步的管理培训”。进一步是一个既不明确也不容易衡量的概念，到底指什么？是不是只要安排了这个培训，不管谁讲，也不管效果好坏都叫“进一步”？,改进一下：准确地说，在什么时间完成对所有老员工关于某个主题的培训，并且在这个课程结束后，学员的评分在85分以上，低于85分就认为效果不理想，高于85分就是所期待的结果。这样目标变得可以衡量。,实施要求：目标的衡量标准遵循“能量化的量化，不能量化的质化”。使制定人与考核人有一个统一的、标准的、清晰的可度量的标尺，杜绝在目标设置中使用形容词等概念模糊、无法衡量的描述。,SMART原则三 A（Attainable）——可实现性,目标是要能够被执行人所接受的，如果上司利用一些行政手段，利用权利性的影响力一厢情愿地把自己所制定的目标强压给下属，下属典型的反映是一种心理和行为上的抗拒：我可以接受，但是否完成这个目标，有没有最终的把握，这个可不好说。一旦有一天这个目标真完成不了的时候，下属有一百个理由可以推卸责任：你看我早就说了，这个目标肯定完成不了，但你坚持要压给我。,“控制式”的领导喜欢自己定目标，然后交给下属去完成，他们不在乎下属的意见和反映，这种做法越来越没有市场。今天员工的知识层次、学历、自己本身的素质，以及他们主张的个性张扬的程度都远远超出从前。因此，领导者应该更多的吸纳下属来参与目标制定的过程，即便是团队整体的目标。,定目标成长，就先不要想达成的困难，不然热情还没点燃就先被畏惧给打消念头了。,实施要求：目标设置要坚持员工参与、上下左右沟通，使拟定的工作目标在组织及个人之间达成一致。既要使工作内容饱满，也要具有可达性。可以制定出跳起来“摘桃”的目标，不能制定出跳起来“摘星星”的目标。,SMART原则四 R（Relevant）——相关性,目标的相关性是指实现此目标与其他目标的关联情况。如果实现了这个目标，但对其他的目标完全不相关，或者相关度很低，那这个目标即使被达到了，意义也不是很大。,因为毕竟工作目标的设定，是要和岗位职责相关联的，不能跑题。比如一个前台，你让她学点英语以便接电话的时候用得上，这时候提升英语水平和前台接电话的服务质量有关联，即学英语这一目标与提高前台工作水准这一目标直接相关。若你让她去学习6sigma，就比较跑题了，因为前台学习6sigma这一目标与提高前台工作水准这一目标相关度很低。,SMART原则五 T（Time-based）——时限性,目标特性的时限性就是指目标是有时间限制的。例如，我将在2005年5月31日之前完成某事。5月31日就是一个确定的时间限制。没有时间限制的目标没有办法考核，或带来考核的不公。上下级之间对目标轻重缓急的认识程度不同，上司着急，但下面不知道。到头来上司可以暴跳如雷，而下属觉得委屈。这种没有明确的时间限定的方式也会带来考核的不公正，伤害工作关系，伤害下属的工作热情。,实施要求：目标设置要具有时间限制，根据工作任务的权重、事情的轻重缓急，拟定出完成目标项目的时间要求，定期检查项目的完成进度，及时掌握项目进展的变化情况，以方便对下属进行及时的工作指导，以及根据工作计划的异常情况变化及时地调整工作计划。,总之，无论是制定团队的工作目标，还是员工的绩效目标，都必须符合上述原则，五个原则缺一不可。 制定的过程也是对部门或科室先期的工作掌控能力提升的过程，完成计划的过程也就是对自己现代化管理能力历练和实践的过程。",,smart[目标管理原则]
"中文名称：,外文名：,创建时间：,创建地点：,总部所在地：,所属行业：,员工人数：,所属地区：","巴博斯,BRABUS,1977,德国,汽车改装,350,德国"," 
,凭借着顶级专业的引擎改装技术，和独一无二的动力性能及崇高质量优势而享誉全球。从1977年到2011年35年历史，其产品倍受各界成功人士所推崇。凭借非凡的改装技术，目前巴博斯拥有世界上最快的轿车、最快的四门轿跑、最快的旅行车和最快的SUV。,BRABUS巴博斯 GL级,巴博斯 G级",,巴博斯[德国汽车品牌]
"中文名称：,外文名：,创建时间：,创建地点：,总部所在地：,所属行业：,员工人数：,所属地区：","巴博斯,BRABUS,1977,德国,汽车改装,350,德国"," 
,凭借着顶级专业的引擎改装技术，和独一无二的动力性能及崇高质量优势而享誉全球。从1977年到2011年35年历史，其产品倍受各界成功人士所推崇。凭借非凡的改装技术，目前巴博斯拥有世界上最快的轿车、最快的四门轿跑、最快的旅行车和最快的SUV。,BRABUS巴博斯 GL级,巴博斯 G级",,巴博斯[德国汽车品牌]
"中文名称：,外文名：,组织形式：,创建时间：,创建地点：,总部所在地：,注册资本：,所属行业：,产品服务：,员工人数：","精灵,smart,合伙企业,1994,德国斯图加特市,德国斯图加特市,1.5亿元,家用车,2000","目标管理中，有一项原则叫做「SMART」，分别由「Specific、Measurable、Attainable、Relevant、Time－based」五个词组组成。这是订定工作目标时，必须谨记的五项要点。,s即specific，代表具体的，指绩效考核要切中特定的工作指标，不能笼统；,m即measurable，代表可度量的，指绩效指标是数量化或者行为化的，验证这些绩效指标的数据或者信息是可以获得的；,a即attainable，代表可实现的，指绩效指标在付出努力的情况下可以实现，避免设立过高或过低的目标；,r即relevant，代表相关性，指实现此目标与其他目标的关联情况；,t即time－based，代表有时限，注重完成绩效指标的特定期限。,Smart是确定关键绩效指标的一个重要的原则。,无论是制定团队的工作目标还是员工的绩效目标都必须符合上述原则，五个原则缺一不可。明确来讲：,SMART原则一 S（Specific）——明确性,所谓明确就是要用具体的语言清楚地说明要达成的行为标准。明确的目标几乎是所有成功团队的一致特点。很多团队不成功的重要原因之一就因为目标定的模棱两可，或没有将目标有效的传达给相关成员。,示例：目标——“增强客户意识”。这种对目标的描述就很不明确，因为增强客户意识有许多具体做法，如：减少客户投诉，过去客户投诉率是3%，现在把它减低到1．5%或者1%。提升服务的速度，使用规范礼貌的用语，采用规范的服务流程，也是客户意识的一个方面。,有这么多增强客户意识的做法，我们所说的“增强客户意识”到底指哪一块？不明确就没有办法评判、衡量。所以建议这样修改，比方说，我们将在月底前把前台收银的速度提升至正常的标准，这个正常的标准可能是两分钟，也可能是一分钟，或分时段来确定标准。,实施要求：目标设置要有项目、衡量标准、达成措施、完成期限以及资源要求，使考核人能够很清晰的看到部门或科室月计划要做哪些那些事情，计划完成到什么样的程度。,SMART原则二 M（Measurable）——衡量性,衡量性就是指目标应该是明确的，而不是模糊的。应该有一组明确的数据，作为衡量是否达成目标的依据。,如果制定的目标没有办法衡量，就无法判断这个目标是否实现。比如领导有一天问“这个目标离实现大概有多远？”团队成员的回答是“我们早实现了”。这就是领导和下属对团队目标所产生的一种分歧。原因就在于没有给他一个定量的可以衡量的分析数据。但并不是所有的目标可以衡量，有时也会有例外，比如说大方向性质的目标就难以衡量。,比方说，“为所有的老员工安排进一步的管理培训”。进一步是一个既不明确也不容易衡量的概念，到底指什么？是不是只要安排了这个培训，不管谁讲，也不管效果好坏都叫“进一步”？,改进一下：准确地说，在什么时间完成对所有老员工关于某个主题的培训，并且在这个课程结束后，学员的评分在85分以上，低于85分就认为效果不理想，高于85分就是所期待的结果。这样目标变得可以衡量。,实施要求：目标的衡量标准遵循“能量化的量化，不能量化的质化”。使制定人与考核人有一个统一的、标准的、清晰的可度量的标尺，杜绝在目标设置中使用形容词等概念模糊、无法衡量的描述。,SMART原则三 A（Attainable）——可实现性,目标是要能够被执行人所接受的，如果上司利用一些行政手段，利用权利性的影响力一厢情愿地把自己所制定的目标强压给下属，下属典型的反映是一种心理和行为上的抗拒：我可以接受，但是否完成这个目标，有没有最终的把握，这个可不好说。一旦有一天这个目标真完成不了的时候，下属有一百个理由可以推卸责任：你看我早就说了，这个目标肯定完成不了，但你坚持要压给我。,“控制式”的领导喜欢自己定目标，然后交给下属去完成，他们不在乎下属的意见和反映，这种做法越来越没有市场。今天员工的知识层次、学历、自己本身的素质，以及他们主张的个性张扬的程度都远远超出从前。因此，领导者应该更多的吸纳下属来参与目标制定的过程，即便是团队整体的目标。,定目标成长，就先不要想达成的困难，不然热情还没点燃就先被畏惧给打消念头了。,实施要求：目标设置要坚持员工参与、上下左右沟通，使拟定的工作目标在组织及个人之间达成一致。既要使工作内容饱满，也要具有可达性。可以制定出跳起来“摘桃”的目标，不能制定出跳起来“摘星星”的目标。,SMART原则四 R（Relevant）——相关性,目标的相关性是指实现此目标与其他目标的关联情况。如果实现了这个目标，但对其他的目标完全不相关，或者相关度很低，那这个目标即使被达到了，意义也不是很大。,因为毕竟工作目标的设定，是要和岗位职责相关联的，不能跑题。比如一个前台，你让她学点英语以便接电话的时候用得上，这时候提升英语水平和前台接电话的服务质量有关联，即学英语这一目标与提高前台工作水准这一目标直接相关。若你让她去学习6sigma，就比较跑题了，因为前台学习6sigma这一目标与提高前台工作水准这一目标相关度很低。,SMART原则五 T（Time-based）——时限性,目标特性的时限性就是指目标是有时间限制的。例如，我将在2005年5月31日之前完成某事。5月31日就是一个确定的时间限制。没有时间限制的目标没有办法考核，或带来考核的不公。上下级之间对目标轻重缓急的认识程度不同，上司着急，但下面不知道。到头来上司可以暴跳如雷，而下属觉得委屈。这种没有明确的时间限定的方式也会带来考核的不公正，伤害工作关系，伤害下属的工作热情。,实施要求：目标设置要具有时间限制，根据工作任务的权重、事情的轻重缓急，拟定出完成目标项目的时间要求，定期检查项目的完成进度，及时掌握项目进展的变化情况，以方便对下属进行及时的工作指导，以及根据工作计划的异常情况变化及时地调整工作计划。,总之，无论是制定团队的工作目标，还是员工的绩效目标，都必须符合上述原则，五个原则缺一不可。 制定的过程也是对部门或科室先期的工作掌控能力提升的过程，完成计划的过程也就是对自己现代化管理能力历练和实践的过程。",,smart[目标管理原则]
"中文名称：,外文名：,创建时间：,创建地点：,总部所在地：,所属行业：,员工人数：,所属地区：","巴博斯,BRABUS,1977,德国,汽车改装,350,德国"," 
,凭借着顶级专业的引擎改装技术，和独一无二的动力性能及崇高质量优势而享誉全球。从1977年到2011年35年历史，其产品倍受各界成功人士所推崇。凭借非凡的改装技术，目前巴博斯拥有世界上最快的轿车、最快的四门轿跑、最快的旅行车和最快的SUV。,BRABUS巴博斯 GL级,巴博斯 G级",,巴博斯[德国汽车品牌]
